S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,MSx,MSy,MSz,MEx,MEy,MEz,MWx,MWy,MWz,session_time_stamp
36,1,91,36,145,0,167,5,7,4,1,0,0,1,0,0,7,0,3,0,5,2,0,0,2,0,1,2,2,1,0,1,-0.206210106611252,-0.310300469398499,0.730787396430969,0.156714305281639,-0.222654178738594,0.675054311752319,0.401642054319382,-0.349599719047546,0.702685177326202,02_Jan_2025_10_24
40,0,96,32,140,0,167,6,2,3,3,1,0,3,0,2,3,0,0,0,0,6,0,2,11,0,0,3,2,0,0,0,-0.206189543008804,-0.310261070728302,0.730773210525513,0.156737461686134,-0.22257074713707,0.675176501274109,0.401658475399017,-0.349643677473068,0.702736556529999,02_Jan_2025_10_24
44,0,92,31,148,0,166,4,2,4,11,3,2,2,0,0,1,0,3,5,6,0,0,3,0,0,3,0,0,2,3,0,-0.206212311983109,-0.310289055109024,0.730798244476318,0.156772285699844,-0.222588762640953,0.675213694572449,0.400862604379654,-0.348708212375641,0.70306122303009,02_Jan_2025_10_24
42,7,97,25,148,2,172,6,7,4,1,3,1,2,0,2,2,1,0,1,3,1,3,0,3,0,0,2,0,1,1,0,-0.206208407878876,-0.310276538133621,0.73079264163971,0.156798556447029,-0.22269532084465,0.675259470939636,0.400910913944244,-0.348791360855103,0.703028917312622,02_Jan_2025_10_24
39,4,91,28,142,1,172,8,4,5,0,3,6,3,0,0,0,0,2,3,3,0,0,0,6,2,0,1,0,0,0,3,-0.206272095441818,-0.310374408960342,0.730849087238312,0.156805261969566,-0.222753435373306,0.675313889980316,0.400942653417587,-0.348840892314911,0.703055202960968,02_Jan_2025_10_24
37,1,94,33,149,1,173,9,4,2,0,2,2,0,0,0,0,0,0,0,0,0,5,13,0,3,0,0,0,3,3,0,-0.206355929374695,-0.31051117181778,0.730926156044006,0.156797543168068,-0.222827523946762,0.675413072109222,0.400968581438065,-0.348902702331543,0.703094065189362,02_Jan_2025_10_24
37,1,95,26,142,1,172,5,2,2,2,0,0,3,0,0,3,1,3,3,5,1,3,0,2,0,0,3,0,0,1,0,-0.206406503915787,-0.310597091913223,0.730972290039063,0.156782075762749,-0.222875848412514,0.675479114055634,0.400983721017838,-0.348941445350647,0.703120112419128,02_Jan_2025_10_24
40,0,93,31,146,0,168,7,3,3,3,2,1,1,0,0,0,0,0,0,5,0,0,0,0,3,4,6,5,3,0,1,-0.206451445817947,-0.310678690671921,0.731009423732758,0.156762808561325,-0.222925573587418,0.675538659095764,0.400953531265259,-0.349055618047714,0.703154146671295,02_Jan_2025_10_24
35,0,94,28,149,1,169,7,1,2,3,0,1,0,0,1,1,1,2,1,7,0,1,1,0,1,1,0,1,2,1,1,-0.206504851579666,-0.310799181461334,0.731049418449402,0.156726405024529,-0.222999230027199,0.675618767738342,0.400939911603928,-0.349125653505325,0.703208744525909,02_Jan_2025_10_24
38,0,97,34,148,2,166,0,2,7,1,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,3,0,0,0,3,-0.206537038087845,-0.310881316661835,0.731069564819336,0.156697988510132,-0.223038643598557,0.675674498081207,0.400860488414764,-0.349169760942459,0.70310515165329,02_Jan_2025_10_24
40,0,93,32,144,0,167,7,5,0,0,3,0,0,0,6,0,0,0,0,3,0,0,3,0,0,0,0,8,2,0,1,-0.20656943321228,-0.310963720083237,0.731088161468506,0.156669616699219,-0.223081782460213,0.675727605819702,0.400834411382675,-0.349205613136291,0.703127205371857,02_Jan_2025_10_24
36,3,97,30,144,0,173,4,3,5,0,3,0,2,0,0,3,0,8,0,4,0,3,3,0,0,0,0,1,0,0,0,-0.206622168421745,-0.311098366975784,0.731118202209473,0.156622499227524,-0.223153308033943,0.675795078277588,0.401281744241715,-0.35003736615181,0.702975153923035,02_Jan_2025_10_24
37,0,92,26,144,0,162,7,4,3,3,1,13,4,0,2,0,2,0,0,0,0,5,9,1,0,1,0,1,2,11,0,-0.206656128168106,-0.311186611652374,0.731138825416565,0.156589612364769,-0.223204731941223,0.675837576389313,0.401285409927368,-0.350091129541397,0.702990233898163,02_Jan_2025_10_24
38,3,93,29,147,4,167,6,8,3,0,0,1,0,0,8,0,1,0,0,3,0,10,0,1,0,1,3,0,3,1,1,-0.206703335046768,-0.311320066452026,0.731169104576111,0.156541302800179,-0.223272234201431,0.675913393497467,0.40128830075264,-0.350140154361725,0.702976226806641,02_Jan_2025_10_24
41,3,96,35,144,0,171,6,5,7,3,4,0,11,0,1,3,1,1,1,3,1,1,1,0,1,2,3,4,3,0,0,-0.206734254956245,-0.311412543058395,0.731191515922546,0.15650799870491,-0.223315432667732,0.67596036195755,0.401264041662216,-0.350144982337952,0.702962994575501,02_Jan_2025_10_24
38,0,99,32,148,3,168,6,2,6,0,1,1,1,0,1,0,0,1,0,9,15,0,0,0,0,3,0,0,3,3,0,-0.206744536757469,-0.311464607715607,0.731194019317627,0.156475067138672,-0.22336357831955,0.675996005535126,0.40126183629036,-0.350154280662537,0.702948033809662,02_Jan_2025_10_24
39,0,95,28,147,0,168,5,1,7,0,1,1,0,0,0,2,0,5,3,5,1,1,2,0,2,1,0,0,3,0,2,-0.206785559654236,-0.311570465564728,0.731210649013519,0.156424999237061,-0.223438382148743,0.676030993461609,0.401267677545548,-0.350168079137802,0.702941596508026,02_Jan_2025_10_24
37,0,93,28,148,0,173,2,5,5,0,1,0,1,0,0,3,3,0,2,3,0,1,2,2,0,2,0,0,1,2,0,-0.206771582365036,-0.311581134796143,0.731199204921722,0.156393855810165,-0.22348316013813,0.676048278808594,0.401268839836121,-0.350176960229874,0.702938318252564,02_Jan_2025_10_24
38,3,94,26,148,1,170,6,1,3,0,0,1,2,0,2,1,2,0,0,0,0,1,3,0,3,0,0,0,0,3,0,-0.206761807203293,-0.311602413654327,0.731187582015991,0.156350776553154,-0.223542153835297,0.676064610481262,0.401264667510986,-0.350196182727814,0.702935218811035,02_Jan_2025_10_24
37,1,96,32,142,6,167,7,5,4,3,1,0,2,0,7,0,0,4,3,1,0,1,0,11,0,3,0,0,0,1,3,-0.206762477755547,-0.311619341373444,0.731182456016541,0.156322956085205,-0.22357614338398,0.676069438457489,0.401276051998138,-0.350230693817139,0.702934086322784,02_Jan_2025_10_24
