S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,MSx,MSy,MSz,MEx,MEy,MEz,MWx,MWy,MWz,session_time_stamp
62,0,143,4,103,0,140,0,5,3,0,7,1,22,0,0,1,0,9,0,0,0,0,0,0,2,0,0,5,0,1,2,-0.225612744688988,-0.326425492763519,0.708351671695709,-0.0667246729135513,-0.11616238206625,0.366745173931122,0.0725521668791771,-0.0680438876152039,0.161928132176399,06_Jan_2025_11_48
56,1,143,4,98,0,141,0,4,2,1,1,1,23,0,0,1,0,8,0,0,1,0,0,1,0,0,1,1,1,0,1,-0.225612744688988,-0.326425492763519,0.708351671695709,-0.0667246729135513,-0.11616238206625,0.366745173931122,0.0725521668791771,-0.0680438876152039,0.161928132176399,06_Jan_2025_11_48
59,1,135,11,105,0,142,2,5,3,0,0,2,23,0,0,0,0,8,0,0,8,1,0,1,0,0,0,0,0,0,9,-0.225612744688988,-0.326425492763519,0.708351671695709,-0.0667246729135513,-0.11616238206625,0.366745173931122,0.0725521668791771,-0.0680438876152039,0.161928132176399,06_Jan_2025_11_48
57,1,140,6,105,0,145,1,5,3,0,0,1,23,0,0,0,1,10,1,1,1,0,0,0,0,0,0,2,3,0,1,-0.225612744688988,-0.326425492763519,0.708351671695709,-0.0667246729135513,-0.11616238206625,0.366745173931122,0.0725521668791771,-0.0680438876152039,0.161928132176399,06_Jan_2025_11_48
59,3,141,7,103,0,140,0,4,7,0,0,1,24,0,0,0,1,8,1,0,0,1,0,1,7,0,0,0,0,0,1,-0.225612744688988,-0.326425492763519,0.708351671695709,-0.0667246729135513,-0.11616238206625,0.366745173931122,0.0725521668791771,-0.0680438876152039,0.161928132176399,06_Jan_2025_11_48
57,1,140,7,104,3,143,1,4,0,1,0,1,24,0,2,0,9,7,1,0,0,1,1,9,0,0,5,2,0,0,0,-0.225612744688988,-0.326425492763519,0.708351671695709,-0.0667246729135513,-0.11616238206625,0.366745173931122,0.0725521668791771,-0.0680438876152039,0.161928132176399,06_Jan_2025_11_48
56,5,144,6,106,1,142,3,4,2,1,0,0,22,0,0,0,0,6,0,1,0,1,0,0,1,0,0,2,1,0,1,-0.225612744688988,-0.326425492763519,0.708351671695709,-0.0667246729135513,-0.11616238206625,0.366745173931122,0.0725521668791771,-0.0680438876152039,0.161928132176399,06_Jan_2025_11_48
59,1,142,8,103,0,137,0,4,5,2,0,1,24,0,1,0,0,8,0,0,1,0,2,1,0,1,0,2,2,0,1,-0.225612744688988,-0.326425492763519,0.708351671695709,-0.0667246729135513,-0.11616238206625,0.366745173931122,0.0725521668791771,-0.0680438876152039,0.161928132176399,06_Jan_2025_11_48
56,3,140,7,103,0,139,0,3,2,2,0,1,22,0,0,0,0,8,0,0,2,0,1,0,0,0,0,2,0,0,1,-0.225612744688988,-0.326425492763519,0.708351671695709,-0.0667246729135513,-0.11616238206625,0.366745173931122,0.0725521668791771,-0.0680438876152039,0.161928132176399,06_Jan_2025_11_48
57,1,142,4,102,0,139,1,4,1,10,5,0,23,0,0,0,0,8,0,4,0,0,0,0,0,9,0,1,0,0,0,-0.225612744688988,-0.326425492763519,0.708351671695709,-0.0667246729135513,-0.11616238206625,0.366745173931122,0.0725521668791771,-0.0680438876152039,0.161928132176399,06_Jan_2025_11_48
56,1,141,7,103,0,140,0,4,2,0,1,2,24,0,0,1,4,8,2,0,1,0,1,1,0,1,1,0,0,0,0,-0.225612744688988,-0.326425492763519,0.708351671695709,-0.0667246729135513,-0.11616238206625,0.366745173931122,0.0725521668791771,-0.0680438876152039,0.161928132176399,06_Jan_2025_11_48
57,1,140,6,102,1,139,0,8,4,1,0,1,20,0,0,0,1,8,1,0,1,0,8,0,0,0,1,5,1,0,1,-0.225612744688988,-0.326425492763519,0.708351671695709,-0.0667246729135513,-0.11616238206625,0.366745173931122,0.0725521668791771,-0.0680438876152039,0.161928132176399,06_Jan_2025_11_48
55,1,141,9,104,2,140,1,4,4,0,3,0,20,0,1,1,1,8,3,0,1,1,0,1,0,10,0,3,0,0,0,-0.225603267550468,-0.326430350542068,0.708355009555817,-0.0667311921715736,-0.116166278719902,0.366742789745331,0.0725624486804009,-0.0680590942502022,0.161942511796951,06_Jan_2025_11_48
59,2,142,6,105,0,144,6,4,1,0,0,0,21,0,0,0,0,8,0,1,1,0,0,0,1,0,0,2,1,0,2,-0.225603267550468,-0.326430350542068,0.708355009555817,-0.0667311921715736,-0.116166278719902,0.366742789745331,0.0725624486804009,-0.0680590942502022,0.161942511796951,06_Jan_2025_11_48
57,1,140,3,102,1,143,1,5,0,0,4,1,17,0,0,0,1,8,0,0,1,1,0,0,1,0,0,2,0,0,1,-0.225603267550468,-0.326430350542068,0.708355009555817,-0.0667311921715736,-0.116166278719902,0.366742789745331,0.0725624486804009,-0.0680590942502022,0.161942511796951,06_Jan_2025_11_48
57,5,141,2,104,0,142,0,5,5,1,1,1,23,0,1,0,0,8,0,0,1,0,1,1,0,0,0,2,2,0,0,-0.225603267550468,-0.326430350542068,0.708355009555817,-0.0667311921715736,-0.116166278719902,0.366742789745331,0.0725624486804009,-0.0680590942502022,0.161942511796951,06_Jan_2025_11_48
55,1,140,8,103,0,141,1,4,2,1,7,0,24,0,0,0,0,8,0,0,0,0,0,1,1,0,1,2,0,0,0,-0.225603267550468,-0.326430350542068,0.708355009555817,-0.0667311921715736,-0.116166278719902,0.366742789745331,0.0725624486804009,-0.0680590942502022,0.161942511796951,06_Jan_2025_11_48
57,2,144,7,98,1,142,1,5,4,0,0,1,23,0,1,0,1,11,0,1,0,1,1,0,1,0,0,3,0,0,0,-0.225603267550468,-0.326430350542068,0.708355009555817,-0.0667311921715736,-0.116166278719902,0.366742789745331,0.0725624486804009,-0.0680590942502022,0.161942511796951,06_Jan_2025_11_48
55,1,141,6,103,0,140,0,4,2,2,0,0,22,0,2,0,0,7,0,0,0,0,2,0,0,0,1,2,0,0,1,-0.225603267550468,-0.326430350542068,0.708355009555817,-0.0667311921715736,-0.116166278719902,0.366742789745331,0.0725624486804009,-0.0680590942502022,0.161942511796951,06_Jan_2025_11_48
57,1,144,7,100,0,139,0,4,4,7,2,0,28,0,1,1,9,8,0,1,1,9,0,0,1,0,0,2,1,0,2,-0.225603267550468,-0.326430350542068,0.708355009555817,-0.0667311921715736,-0.116166278719902,0.366742789745331,0.0725624486804009,-0.0680590942502022,0.161942511796951,06_Jan_2025_11_48
56,2,140,4,104,1,145,1,5,0,2,6,6,23,0,1,0,7,7,0,1,1,0,1,0,0,0,0,2,0,1,0,-0.225603267550468,-0.326430350542068,0.708355009555817,-0.0667311921715736,-0.116166278719902,0.366742789745331,0.0725624486804009,-0.0680590942502022,0.161942511796951,06_Jan_2025_11_48
56,2,145,6,101,0,136,2,1,2,0,0,0,23,0,2,0,0,7,5,0,1,0,1,1,2,1,0,2,2,0,0,-0.225603267550468,-0.326430350542068,0.708355009555817,-0.0667311921715736,-0.116166278719902,0.366742789745331,0.0725624486804009,-0.0680590942502022,0.161942511796951,06_Jan_2025_11_48
57,1,140,8,103,0,140,0,4,1,2,0,0,21,0,0,0,1,8,1,0,2,0,0,0,0,0,0,1,0,2,0,-0.225603267550468,-0.326430350542068,0.708355009555817,-0.0667311921715736,-0.116166278719902,0.366742789745331,0.0725624486804009,-0.0680590942502022,0.161942511796951,06_Jan_2025_11_48
61,0,141,5,102,0,143,1,5,1,0,2,0,24,0,2,0,7,8,0,3,1,0,0,2,0,0,1,2,1,0,0,-0.225603267550468,-0.326430350542068,0.708355009555817,-0.0667311921715736,-0.116166278719902,0.366742789745331,0.0725624486804009,-0.0680590942502022,0.161942511796951,06_Jan_2025_11_48
57,5,141,9,102,1,139,1,5,3,0,1,0,20,0,0,1,0,9,1,0,2,1,0,0,0,0,0,2,0,1,0,-0.225603267550468,-0.326430350542068,0.708355009555817,-0.0667311921715736,-0.116166278719902,0.366742789745331,0.0725624486804009,-0.0680590942502022,0.161942511796951,06_Jan_2025_11_48
58,0,142,11,101,0,135,1,4,1,11,0,1,21,0,0,0,1,6,1,0,0,0,0,1,4,0,0,1,0,1,0,-0.225603267550468,-0.326430350542068,0.708355009555817,-0.0667311921715736,-0.116166278719902,0.366742789745331,0.0725624486804009,-0.0680590942502022,0.161942511796951,06_Jan_2025_11_48
57,1,144,6,101,0,140,1,5,6,0,0,1,24,0,0,0,0,9,0,0,1,0,0,0,0,0,0,2,1,0,0,-0.225603267550468,-0.326430350542068,0.708355009555817,-0.0667311921715736,-0.116166278719902,0.366742789745331,0.0725624486804009,-0.0680590942502022,0.161942511796951,06_Jan_2025_11_48
57,1,141,5,105,0,142,1,4,2,0,3,1,20,0,1,0,0,8,10,0,1,1,0,0,0,0,6,0,0,0,1,-0.225595131516457,-0.326431900262833,0.708357214927673,-0.066737674176693,-0.116170831024647,0.366739332675934,0.0725638419389725,-0.0680622383952141,0.161955282092094,06_Jan_2025_11_48
57,1,140,6,105,0,144,1,5,4,0,0,0,22,0,1,1,0,8,1,0,0,1,1,0,1,0,10,2,3,0,0,-0.225595131516457,-0.326431900262833,0.708357214927673,-0.066737674176693,-0.116170831024647,0.366739332675934,0.0725638419389725,-0.0680622383952141,0.161955282092094,06_Jan_2025_11_48
57,2,140,6,102,1,138,0,3,2,1,0,0,22,0,2,1,0,10,0,1,6,0,0,0,0,0,5,2,0,1,1,-0.225595131516457,-0.326431900262833,0.708357214927673,-0.066737674176693,-0.116170831024647,0.366739332675934,0.0725638419389725,-0.0680622383952141,0.161955282092094,06_Jan_2025_11_48
57,1,141,8,104,0,143,0,5,3,1,2,0,22,0,0,0,1,11,0,9,1,0,1,0,0,0,0,2,1,0,0,-0.225595131516457,-0.326431900262833,0.708357214927673,-0.066737674176693,-0.116170831024647,0.366739332675934,0.0725638419389725,-0.0680622383952141,0.161955282092094,06_Jan_2025_11_48
64,1,146,7,105,1,140,1,3,2,5,4,0,16,0,2,1,0,8,1,0,0,0,0,0,3,0,0,2,0,0,1,-0.225575596094131,-0.326438963413239,0.708357989788055,-0.0667500048875809,-0.116177968680859,0.366732656955719,0.0725478604435921,-0.0680525377392769,0.161939933896065,06_Jan_2025_11_48
63,0,144,9,107,1,142,0,2,1,0,4,4,17,0,0,2,0,7,0,0,1,0,0,2,0,8,0,3,0,0,0,-0.225554466247559,-0.326458960771561,0.70836067199707,-0.0667635872960091,-0.116185322403908,0.366723209619522,0.0725355967879295,-0.0680456086993218,0.161918565630913,06_Jan_2025_11_48
63,1,145,8,105,1,139,1,2,2,0,3,0,16,0,0,0,1,8,0,1,0,0,0,0,0,1,6,0,0,1,0,-0.225522726774216,-0.326491326093674,0.70836341381073,-0.0667859762907028,-0.11619445681572,0.366705805063248,0.0725400969386101,-0.0680334344506264,0.161913841962814,06_Jan_2025_11_48
63,3,138,8,105,0,143,1,2,3,0,8,0,15,0,1,0,0,9,0,1,0,0,0,1,0,1,1,2,0,10,0,-0.225502535700798,-0.326512902975082,0.708363652229309,-0.0668032839894295,-0.116203650832176,0.366689264774322,0.0725322142243385,-0.0680464208126068,0.161907747387886,06_Jan_2025_11_48
65,1,145,7,107,1,144,1,5,1,3,1,2,17,0,2,1,0,8,0,0,3,0,4,0,1,0,0,2,1,0,0,-0.2254818379879,-0.326530903577805,0.708362936973572,-0.0668179988861084,-0.116210497915745,0.366680592298508,0.0725180059671402,-0.0680430829524994,0.161917835474014,06_Jan_2025_11_48
62,2,143,5,106,0,140,0,2,5,0,2,0,16,0,0,0,1,9,0,1,0,8,0,0,1,0,0,2,1,0,0,-0.225448802113533,-0.326549351215363,0.708359360694885,-0.0668394342064858,-0.116225339472294,0.366667926311493,0.0725000649690628,-0.068067342042923,0.161948248744011,06_Jan_2025_11_48
61,1,140,5,101,0,144,2,3,1,6,1,0,20,0,9,0,0,9,0,1,0,11,0,0,1,0,0,2,1,0,2,-0.22542442381382,-0.326559066772461,0.708360970020294,-0.0668515413999558,-0.116234548389912,0.366656810045242,0.0724819600582123,-0.0680612325668335,0.16193699836731,06_Jan_2025_11_48
63,0,144,7,103,1,137,0,2,2,2,3,0,16,0,1,3,7,7,0,1,1,0,0,1,1,0,0,2,1,0,0,-0.225383684039116,-0.326575666666031,0.708370208740234,-0.0668710544705391,-0.116252385079861,0.366628348827362,0.0724546760320663,-0.0680469498038292,0.161884650588036,06_Jan_2025_11_48
63,1,143,8,105,0,137,0,3,1,0,1,0,18,0,0,1,1,7,1,1,5,0,0,0,0,8,1,3,0,2,0,-0.225356504321098,-0.326587080955505,0.708378493785858,-0.0668637603521347,-0.116251036524773,0.36660823225975,0.0724465474486351,-0.0680559724569321,0.161872178316116,06_Jan_2025_11_48
62,2,142,8,103,0,144,2,1,2,0,0,0,16,0,0,2,0,10,0,1,2,0,0,1,1,0,0,2,0,0,0,-0.225319176912308,-0.326599061489105,0.708386361598969,-0.0668866634368897,-0.116237223148346,0.366598218679428,0.072447843849659,-0.0680687502026558,0.161895960569382,06_Jan_2025_11_48
65,7,143,9,100,1,142,1,2,0,1,2,1,14,0,0,0,1,7,0,3,0,1,0,0,0,0,0,0,0,0,0,-0.225296124815941,-0.326604247093201,0.708389639854431,-0.0668708756566048,-0.116237811744213,0.36656779050827,0.0724582076072693,-0.0680817142128944,0.161932796239853,06_Jan_2025_11_48
64,0,143,8,109,1,142,2,0,2,2,1,0,18,0,0,1,1,8,1,0,2,0,0,0,1,0,10,0,0,1,0,-0.22527351975441,-0.326608777046204,0.708393216133118,-0.0668920576572418,-0.116245865821838,0.366562485694885,0.0724530592560768,-0.0680795609951019,0.161939069628716,06_Jan_2025_11_48
62,1,144,8,105,0,144,1,3,2,0,2,2,17,0,0,3,1,8,0,0,1,1,0,10,0,1,1,1,0,1,1,-0.225239992141724,-0.326619446277618,0.708401501178741,-0.0669127702713013,-0.116260573267937,0.366556584835052,0.0724535137414932,-0.0680596977472305,0.161920517683029,06_Jan_2025_11_48
62,3,142,7,106,0,143,1,4,3,1,3,1,21,0,1,0,0,11,0,10,0,1,7,0,1,1,0,2,1,0,0,-0.225219890475273,-0.32662895321846,0.708406627178192,-0.0669218152761459,-0.116270400583744,0.366552233695984,0.0724391415715218,-0.0680439025163651,0.161888480186462,06_Jan_2025_11_48
61,2,144,6,105,1,144,0,2,1,0,2,0,17,0,0,0,1,8,3,4,3,0,0,0,0,1,0,3,0,1,0,-0.225193217396736,-0.32664692401886,0.708412706851959,-0.066873699426651,-0.11628033220768,0.366526126861572,0.0724174380302429,-0.0680245608091354,0.161871254444122,06_Jan_2025_11_48
61,1,142,8,104,7,143,1,2,2,0,1,0,19,0,0,0,0,9,0,1,1,0,0,0,1,0,0,2,4,0,0,-0.225178241729736,-0.326659202575684,0.70841372013092,-0.0668838173151016,-0.116292290389538,0.366531014442444,0.0724230259656906,-0.06803397834301,0.161889716982842,06_Jan_2025_11_48
63,1,143,9,105,0,142,3,0,1,0,2,0,14,0,0,1,1,8,0,0,0,1,0,0,0,0,0,0,1,0,2,-0.225163534283638,-0.326673835515976,0.708415687084198,-0.0668905973434448,-0.116307139396667,0.366535127162933,0.0724378004670143,-0.0680377185344696,0.161921784281731,06_Jan_2025_11_48
57,2,142,6,99,0,140,0,2,1,0,3,0,19,0,0,0,1,9,1,0,0,0,2,0,8,1,0,0,10,0,0,-0.225146949291229,-0.326697826385498,0.70842045545578,-0.0668878182768822,-0.116316698491573,0.366527676582336,0.0724555104970932,-0.0680499598383904,0.161940142512321,06_Jan_2025_11_48
66,2,144,4,107,0,141,1,7,3,0,2,0,20,0,2,1,0,10,0,0,1,0,0,0,0,0,0,2,1,0,0,-0.225139066576958,-0.326713472604752,0.708423495292664,-0.0668833255767822,-0.116288162767887,0.366524457931519,0.0726389884948731,-0.0681832209229469,0.162047266960144,06_Jan_2025_11_48
61,1,141,6,104,0,140,0,4,3,0,2,0,18,0,1,2,0,8,1,1,2,0,1,1,0,0,0,3,0,0,0,-0.225132435560226,-0.32673591375351,0.70842307806015,-0.0668677985668182,-0.116293586790562,0.366490125656128,0.0726386085152626,-0.0681957602500916,0.162056535482407,06_Jan_2025_11_48
61,1,145,4,105,0,142,1,3,1,1,0,1,18,0,0,0,0,8,1,6,0,6,0,0,0,0,0,1,0,1,0,-0.225130125880241,-0.326749712228775,0.708420872688293,-0.0668621957302094,-0.116300649940968,0.366473913192749,0.07262072712183,-0.0681925117969513,0.162066370248795,06_Jan_2025_11_48
61,2,143,8,104,1,141,1,0,1,1,1,1,21,0,0,5,0,9,0,0,0,2,0,0,0,1,0,2,0,1,0,-0.225128754973412,-0.326765239238739,0.708418488502502,-0.0668786615133286,-0.116314552724361,0.366470456123352,0.0726036578416824,-0.068202868103981,0.162090301513672,06_Jan_2025_11_48
62,2,144,6,104,0,140,1,2,1,0,1,0,19,0,0,0,0,9,1,0,0,0,1,0,0,0,1,1,0,0,0,-0.225130707025528,-0.326799184083939,0.708402812480927,-0.0668710842728615,-0.116336852312088,0.366450786590576,0.0725480914115906,-0.0681880563497543,0.162062793970108,06_Jan_2025_11_48
58,1,142,8,106,1,143,11,2,2,0,3,1,21,0,0,0,1,8,0,0,1,7,0,9,1,2,0,1,1,1,2,-0.225127249956131,-0.326823860406876,0.70840322971344,-0.0668676570057869,-0.116350248456001,0.366440266370773,0.0725575461983681,-0.068197563290596,0.162028312683105,06_Jan_2025_11_48
61,3,144,11,106,1,143,1,3,1,3,1,1,18,0,1,0,1,10,1,0,1,1,0,0,1,0,0,1,1,0,0,-0.225139945745468,-0.326868176460266,0.708363950252533,-0.0668641179800034,-0.116375856101513,0.366429924964905,0.0725599378347397,-0.0682334303855896,0.162069976329803,06_Jan_2025_11_48
61,1,143,8,106,1,144,9,3,1,1,1,5,19,0,0,7,0,8,1,1,2,0,0,0,2,0,0,2,1,0,0,-0.225150942802429,-0.326890140771866,0.708339512348175,-0.0668709725141525,-0.116400294005871,0.366420298814774,0.0725491046905518,-0.0682502314448357,0.162085503339767,06_Jan_2025_11_48
60,1,142,8,104,0,142,1,2,0,1,2,0,20,0,6,0,0,5,1,0,1,1,1,2,0,0,0,2,0,0,1,-0.225167617201805,-0.326923787593842,0.708310425281525,-0.0668995305895805,-0.116494715213776,0.366380512714386,0.0725243538618088,-0.0682742893695831,0.162084519863129,06_Jan_2025_11_48
60,1,142,8,104,0,144,0,3,5,8,1,2,18,0,6,1,0,8,2,0,0,0,1,0,1,0,1,0,1,0,0,-0.225180417299271,-0.326941281557083,0.70829451084137,-0.0669245719909668,-0.116571083664894,0.366350293159485,0.0722141787409782,-0.0682555511593819,0.161937490105629,06_Jan_2025_11_48
56,1,143,7,107,1,144,1,3,1,1,1,0,17,0,0,1,3,6,4,0,0,0,0,0,1,0,0,2,1,0,0,-0.225189387798309,-0.326961785554886,0.708285331726074,-0.0669483318924904,-0.116641767323017,0.366324156522751,0.0723707377910614,-0.0681299343705177,0.161740973591805,06_Jan_2025_11_48
62,2,142,8,102,0,138,0,3,3,0,2,1,17,0,5,3,1,8,0,0,0,0,0,0,10,0,0,2,0,0,1,-0.225198715925217,-0.326991140842438,0.708277404308319,-0.0669928640127182,-0.116736903786659,0.366287618875504,0.072439581155777,-0.0682714208960533,0.162044808268547,06_Jan_2025_11_48
58,1,142,6,104,1,142,0,2,2,0,2,1,19,0,0,1,3,8,1,0,0,0,9,0,1,0,0,2,1,5,0,-0.225202143192291,-0.327009618282318,0.708275854587555,-0.0669956430792809,-0.116712428629398,0.366305440664291,0.0724446251988411,-0.068289190530777,0.162102833390236,06_Jan_2025_11_48
63,0,144,9,104,5,142,0,2,3,1,1,6,19,0,0,0,0,9,1,1,1,1,0,0,0,0,1,2,0,0,1,-0.225205823779106,-0.327022016048431,0.70827329158783,-0.0670377165079117,-0.116815462708473,0.36626809835434,0.0722131878137589,-0.068195216357708,0.161928042769432,06_Jan_2025_11_48
60,2,143,5,106,0,141,1,2,5,0,2,5,18,0,6,1,0,9,1,1,0,9,0,1,0,2,1,4,1,0,0,-0.225205898284912,-0.327044576406479,0.708276689052582,-0.0671008229255676,-0.11695846170187,0.366218775510788,0.071733221411705,-0.0677167475223541,0.16142013669014,06_Jan_2025_11_48
64,1,140,5,107,1,140,1,1,2,0,2,10,17,0,1,10,0,9,0,1,1,0,0,0,0,0,1,2,6,0,2,-0.225204929709434,-0.327056378126144,0.708280861377716,-0.0671052560210228,-0.116943128407002,0.366223245859146,0.0715761557221413,-0.067656010389328,0.161496013402939,06_Jan_2025_11_48
62,1,142,8,100,0,142,0,3,1,1,0,0,18,0,0,0,0,7,0,2,0,0,0,0,2,1,0,0,0,0,0,-0.22520424425602,-0.327066689729691,0.708286881446838,-0.06715227663517,-0.117045536637306,0.366186231374741,0.0715118795633316,-0.0676601529121399,0.161424085497856,06_Jan_2025_11_48
61,2,142,9,105,2,142,2,3,0,1,0,0,17,0,0,6,0,11,0,0,0,0,1,0,0,0,1,9,0,1,0,-0.225203841924667,-0.327069938182831,0.70828902721405,-0.0671754628419876,-0.117094837129116,0.366166174411774,0.0719083696603775,-0.0679096728563309,0.161547258496285,06_Jan_2025_11_48
