S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,MSx,MSy,MSz,MEx,MEy,MEz,MWx,MWy,MWz,session_time_stamp
38,2,67,5,95,0,128,0,4,6,1,1,0,0,0,0,1,0,6,0,0,0,0,2,0,6,0,0,0,1,0,0,-0.253980129957199,-0.342446506023407,0.703467011451721,0.0863804817199707,-0.109349980950356,0.606209933757782,0.327168494462967,-0.022416403517127,0.566804230213165,06_Jan_2025_11_46
39,4,73,3,97,0,131,3,5,5,3,0,4,1,0,1,0,1,2,1,4,0,6,0,0,1,0,2,0,0,0,1,-0.254099398851395,-0.342652589082718,0.703450977802277,0.0850719958543777,-0.107961885631084,0.606118679046631,0.325125634670258,-0.0192579813301563,0.566791117191315,06_Jan_2025_11_46
35,2,72,7,99,0,128,1,6,3,0,1,0,1,0,1,0,0,6,0,0,0,1,1,0,0,0,5,0,1,0,1,-0.254185020923614,-0.342795819044113,0.703445315361023,0.0841817408800125,-0.107033163309097,0.606060802936554,0.324106395244598,-0.0176861714571714,0.566444456577301,06_Jan_2025_11_46
39,3,74,5,95,0,129,2,6,6,6,7,0,0,0,0,0,0,6,2,6,1,2,0,0,0,1,0,0,0,3,0,-0.254271775484085,-0.342928230762482,0.703411936759949,0.0833036825060844,-0.106118708848953,0.606004893779755,0.322922974824905,-0.0160334371030331,0.566230893135071,06_Jan_2025_11_46
41,3,70,1,97,1,129,1,2,7,1,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,0,7,0,0,0,1,-0.254401624202728,-0.343166351318359,0.703374087810516,0.0819127783179283,-0.104740172624588,0.605910003185272,0.320978969335556,-0.0131114982068539,0.566171050071716,06_Jan_2025_11_46
43,3,67,0,97,0,126,3,5,5,1,1,0,0,0,0,1,1,4,8,0,1,0,1,0,8,0,1,0,0,0,0,-0.254491865634918,-0.343357741832733,0.703366875648499,0.0809889137744904,-0.103817641735077,0.60585367679596,0.319678485393524,-0.0111361006274819,0.566100716590881,06_Jan_2025_11_46
41,2,70,4,95,0,125,3,7,5,0,2,1,0,0,0,2,1,3,0,2,0,1,0,0,0,0,1,0,0,0,1,-0.254584550857544,-0.343558758497238,0.703372895717621,0.0800667479634285,-0.102914743125439,0.605792284011841,0.31833690404892,-0.00912218540906906,0.566071927547455,06_Jan_2025_11_46
39,7,73,4,95,1,127,1,5,4,1,0,0,1,0,0,0,5,4,0,0,1,0,1,0,0,1,0,0,0,0,1,-0.254730135202408,-0.343863189220428,0.703396439552307,0.0786756128072739,-0.101555652916431,0.605684161186218,0.316425740718842,-0.00636380352079868,0.565917491912842,06_Jan_2025_11_46
43,3,71,3,96,0,126,4,3,4,1,1,0,1,0,0,0,0,4,1,1,0,0,1,0,0,6,0,0,0,1,0,-0.254822134971619,-0.344062000513077,0.703409552574158,0.0777453631162643,-0.100659273564816,0.605623245239258,0.315120100975037,-0.00450844084843993,0.565822601318359,06_Jan_2025_11_46
41,3,73,3,94,7,127,3,5,2,0,0,1,0,0,1,2,1,4,1,1,0,1,1,0,0,0,0,10,0,0,1,-0.254912227392197,-0.344265818595886,0.703414082527161,0.0768362060189247,-0.0997812226414681,0.605564892292023,0.313898146152496,-0.00279296492226422,0.565657138824463,06_Jan_2025_11_46
40,1,72,1,98,1,126,15,2,2,0,0,0,0,0,0,0,0,2,0,0,1,0,8,1,2,0,0,1,1,0,2,-0.255005091428757,-0.344470143318176,0.703408360481262,0.0759553015232086,-0.0989279076457024,0.605506598949432,0.312642574310303,-0.00103103066794574,0.565532505512238,06_Jan_2025_11_46
39,1,75,4,96,1,123,1,1,2,0,0,1,0,0,0,1,0,2,2,0,0,0,0,2,0,4,1,6,0,0,0,-0.255149245262146,-0.344772845506668,0.703412294387817,0.0746642127633095,-0.0976814925670624,0.605435729026794,0.310671865940094,0.00172461196780205,0.565416216850281,06_Jan_2025_11_46
38,0,71,2,96,1,126,2,0,1,1,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,1,0,1,0,0,-0.255248546600342,-0.344971626996994,0.703415751457214,0.0738167688250542,-0.0968650430440903,0.605391144752502,0.309388190507889,0.00347003992646933,0.565302729606628,06_Jan_2025_11_46
37,2,71,7,96,2,125,3,1,2,0,0,0,0,0,0,1,0,2,2,0,0,1,0,0,1,0,1,1,0,0,0,-0.25534775853157,-0.34517240524292,0.703411400318146,0.0729372724890709,-0.096035048365593,0.605335295200348,0.307914227247238,0.00558687001466751,0.565360605716705,06_Jan_2025_11_46
37,6,73,4,92,4,126,2,0,1,1,2,0,1,0,9,1,1,6,1,2,0,0,0,0,0,0,0,4,1,2,0,-0.255492597818375,-0.345481902360916,0.703409731388092,0.0716328322887421,-0.0948083847761154,0.60525768995285,0.306067794561386,0.0079928208142519,0.565061807632446,06_Jan_2025_11_46
39,2,72,2,97,0,124,3,0,1,0,2,1,6,0,0,1,0,5,0,0,1,0,0,9,0,5,0,0,1,0,10,-0.255588740110397,-0.345684468746185,0.703393399715424,0.0707555636763573,-0.0939960852265358,0.60520339012146,0.304722934961319,0.00975335761904717,0.564956665039063,06_Jan_2025_11_46
40,2,70,4,96,0,127,2,2,2,0,0,0,1,0,3,0,1,5,0,0,2,0,0,1,0,1,0,0,10,0,0,-0.255687117576599,-0.345877826213837,0.703368365764618,0.0698747038841248,-0.093190535902977,0.605162858963013,0.303239911794662,0.0117742400616407,0.564989745616913,06_Jan_2025_11_46
42,2,73,3,96,2,124,5,0,0,0,0,1,0,0,0,0,0,5,1,1,0,1,0,0,0,1,1,1,0,0,1,-0.255831092596054,-0.346174746751785,0.70334792137146,0.0685757920145988,-0.0920082777738571,0.605113983154297,0.301311522722244,0.0143148917704821,0.564799427986145,06_Jan_2025_11_46
38,3,67,4,98,0,126,2,0,2,0,0,0,0,0,1,1,0,2,0,1,6,0,0,0,0,0,0,1,1,3,0,-0.255933523178101,-0.34638574719429,0.703348338603973,0.0677041187882423,-0.0912324860692024,0.605075120925903,0.299921005964279,0.0161222741007805,0.564735531806946,06_Jan_2025_11_46
33,4,71,3,99,0,122,2,0,0,5,0,0,0,0,0,0,0,7,0,1,0,1,0,0,1,0,1,5,0,1,1,-0.256035834550858,-0.34660330414772,0.703355729579926,0.0668081566691399,-0.09044249355793,0.605028688907623,0.298610627651215,0.0178048945963383,0.564631104469299,06_Jan_2025_11_46
