S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,MSx,MSy,MSz,MEx,MEy,MEz,MWx,MWy,MWz,session_time_stamp
11,1,25,9,49,0,28,0,1,0,2,1,0,0,1,0,0,0,0,0,2,4,1,7,0,0,0,2,0,0,0,0,-0.2757360935211181,-0.3292639255523681,0.5162155628204346,0.0331905335187912,-0.1269337236881256,0.2725614309310913,0.2647133469581604,-0.1239209398627281,0.2511872351169586,01_Jan_2025_12_27
11,0,26,13,45,0,30,0,0,1,0,0,4,0,33,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,1,-0.2757308185100555,-0.3291530609130859,0.5161224007606506,0.0322938039898872,-0.1276269704103469,0.2708899080753326,0.2637598812580108,-0.1242539957165718,0.2479849606752395,01_Jan_2025_12_27
11,0,26,9,47,0,29,0,12,0,0,1,1,0,12,0,0,0,1,0,0,4,0,0,1,0,1,0,0,0,8,13,-0.2757271230220794,-0.3289894461631775,0.5160162448883057,0.0309907272458076,-0.1286588907241821,0.2684909403324127,0.2632653713226318,-0.1250990480184555,0.2442877739667892,01_Jan_2025_12_27
11,1,30,10,52,4,26,3,1,1,1,0,0,0,0,12,0,0,12,0,1,4,1,5,0,1,0,0,0,0,2,0,-0.2757147848606109,-0.3288682401180267,0.5159702897071838,0.0301576815545558,-0.1293304711580276,0.2669679224491119,0.2622293829917907,-0.1255617886781692,0.2413690984249115,01_Jan_2025_12_27
11,1,28,11,51,0,31,3,3,1,1,4,0,1,0,6,0,0,1,1,0,5,1,0,8,0,0,0,0,0,1,0,-0.2756994068622589,-0.3287335932254791,0.5159204006195068,0.0293539278209209,-0.1299726963043213,0.2655009627342224,0.2612243294715881,-0.1260055899620056,0.238483652472496,01_Jan_2025_12_27
12,1,28,9,57,0,29,3,8,0,0,0,0,0,0,0,0,1,2,0,1,11,0,3,0,0,1,0,0,14,0,3,-0.275680273771286,-0.3285295069217682,0.5158284306526184,0.0282027535140514,-0.1308857202529907,0.263419359922409,0.2597852647304535,-0.1268376410007476,0.2343247234821319,01_Jan_2025_12_27
10,0,26,12,56,0,27,9,1,1,0,1,0,5,1,0,0,2,0,0,0,7,0,0,0,0,0,0,7,1,0,0,-0.2756679058074951,-0.3283921778202057,0.515764594078064,0.0274425372481346,-0.1314737498760223,0.2620953023433685,0.2588486075401306,-0.1272474080324173,0.2317100465297699,01_Jan_2025_12_27
11,13,26,5,56,12,27,12,0,1,0,1,1,2,0,3,0,0,11,0,0,5,0,0,0,0,0,0,0,8,0,0,-0.2756478190422058,-0.3282587230205536,0.5156940817832947,0.0266858451068401,-0.1320468783378601,0.2608214914798736,0.2577278017997741,-0.1273828297853469,0.2289993464946746,01_Jan_2025_12_27
11,11,29,15,53,1,27,12,3,2,0,0,0,0,6,0,0,1,0,0,0,5,10,0,1,2,6,3,0,0,0,2,-0.2756193876266479,-0.3280435800552368,0.5156029462814331,0.0255707055330276,-0.1328828334808349,0.2589736580848694,0.2638620734214782,-0.1351160556077957,0.2299531996250152,01_Jan_2025_12_27
8,0,28,12,45,2,27,14,1,1,0,1,3,10,0,2,0,0,0,0,0,7,0,1,0,0,2,0,1,0,1,0,-0.2756114602088928,-0.3279209434986114,0.5155558586120605,0.0248239673674106,-0.1334404647350311,0.2577782869338989,0.2638620734214782,-0.1351160556077957,0.2299531996250152,01_Jan_2025_12_27
11,1,29,10,45,0,26,10,1,0,14,0,3,0,3,3,0,1,0,2,3,8,0,0,4,0,0,0,0,0,0,0,-0.2756054699420929,-0.3278185427188873,0.5155105590820312,0.0240799449384212,-0.1339976042509079,0.2566059827804565,0.2638620734214782,-0.1351160556077957,0.2299531996250152,01_Jan_2025_12_27
11,0,26,11,44,13,25,10,0,1,3,1,1,0,0,0,0,0,2,1,2,6,0,0,0,0,1,0,0,0,0,3,-0.2756001651287079,-0.3277015089988708,0.5154672861099243,0.0233841240406036,-0.1345033049583435,0.2554747760295868,0.2638620734214782,-0.1351160556077957,0.2299531996250152,01_Jan_2025_12_27
12,2,29,13,47,12,25,10,2,3,0,2,0,0,0,0,0,0,1,0,0,6,0,0,1,0,1,0,0,0,0,0,-0.2755891680717468,-0.3274984657764435,0.5153844356536865,0.0223308093845844,-0.1353089064359665,0.2538672089576721,0.2638620734214782,-0.1351160556077957,0.2299531996250152,01_Jan_2025_12_27
9,0,29,10,46,3,27,11,1,2,1,0,0,0,0,13,0,2,1,0,0,3,0,0,0,1,1,1,0,0,0,0,-0.2755977809429168,-0.3273615837097168,0.5153085589408875,0.0216709747910499,-0.1358070820569992,0.2528450191020965,0.2638620734214782,-0.1351160556077957,0.2299531996250152,01_Jan_2025_12_27
9,0,29,10,45,3,25,8,0,3,0,5,0,8,9,1,8,0,0,14,0,4,0,0,8,0,0,1,0,0,2,0,-0.2756062150001526,-0.3272157907485962,0.5152257084846497,0.0210074223577976,-0.1362694948911667,0.2518606781959533,0.2638620734214782,-0.1351160556077957,0.2299531996250152,01_Jan_2025_12_27
9,0,30,9,46,0,27,7,6,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,3,0,-0.275634765625,-0.3270734846591949,0.5151119232177734,0.0203684940934181,-0.1367179304361343,0.2508902847766876,0.2638620734214782,-0.1351160556077957,0.2299531996250152,01_Jan_2025_12_27
10,1,30,11,45,9,24,9,0,1,4,0,0,1,2,0,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,-0.2756794691085815,-0.326878011226654,0.5149515867233276,0.0194046534597873,-0.1373848468065261,0.2494494020938873,0.2638620734214782,-0.1351160556077957,0.2299531996250152,01_Jan_2025_12_27
