S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,MSx,MSy,MSz,MEx,MEy,MEz,MWx,MWy,MWz,session_time_stamp
20,0,1,7,47,2,27,2,0,2,0,0,1,0,0,0,1,0,1,0,7,6,1,0,0,0,0,3,0,1,1,0,-0.0341389328241348,-0.250956237316132,0.672691881656647,0.2233996540308,-0.192026287317276,0.385283231735229,0.398454636335373,-0.208348780870438,0.215095087885857,28_Oct_2024_16_04
19,0,0,7,47,9,40,3,0,16,4,1,0,0,0,1,2,0,1,0,9,4,0,0,0,0,0,0,0,0,1,0,-0.0334577374160289,-0.250929027795792,0.672657310962677,0.224257856607437,-0.191928774118423,0.385649770498276,0.399041026830673,-0.20767243206501,0.215130999684334,28_Oct_2024_16_04
22,4,0,7,46,8,34,4,1,7,1,0,0,2,0,0,7,0,1,0,9,4,1,0,3,0,1,2,0,3,0,0,-0.0328522436320781,-0.25088095664978,0.672581613063812,0.225073859095573,-0.191847532987595,0.386022984981537,0.40088564157486,-0.207690075039864,0.216455653309822,28_Oct_2024_16_04
23,2,1,8,51,4,36,11,0,9,0,0,1,0,0,0,1,5,2,0,9,11,0,0,0,0,1,0,0,0,2,8,-0.0320269055664539,-0.250812321901321,0.672479808330536,0.226298749446869,-0.191793635487556,0.386573404073715,0.402080833911896,-0.20693127810955,0.216920554637909,28_Oct_2024_16_04
19,1,0,16,46,2,34,3,0,8,1,0,0,0,0,0,1,0,1,0,7,7,0,0,0,0,0,3,0,0,0,0,-0.031492456793785,-0.250788509845734,0.672471165657043,0.227068290114403,-0.191726177930832,0.386970788240433,0.401415050029755,-0.205637335777283,0.215832591056824,28_Oct_2024_16_04
16,2,1,13,49,4,34,3,0,11,0,0,0,0,0,0,0,1,0,0,10,8,0,0,0,0,0,0,2,0,7,1,-0.0310197584331035,-0.250744163990021,0.672426164150238,0.227801993489265,-0.191671162843704,0.387368023395538,0.402332782745361,-0.205276399850845,0.216377198696136,28_Oct_2024_16_04
17,0,1,3,43,3,32,4,1,7,0,0,0,1,0,0,2,0,7,0,9,5,0,0,0,0,2,9,1,10,0,0,-0.030350275337696,-0.250707626342773,0.672406733036041,0.228862300515175,-0.191602736711502,0.387947708368301,0.403793960809708,-0.204854100942612,0.217186838388443,28_Oct_2024_16_04
22,0,1,12,44,2,28,4,0,2,0,1,0,3,0,0,5,0,1,0,8,5,0,0,0,0,0,0,0,0,0,0,-0.0299378558993339,-0.25072181224823,0.672410845756531,0.229520291090012,-0.191552147269249,0.388329029083252,0.404607743024826,-0.204629018902779,0.217717811465263,28_Oct_2024_16_04
22,0,0,11,49,0,32,9,0,7,0,0,2,0,0,1,1,2,0,0,6,8,0,2,2,0,0,1,0,0,0,0,-0.0295578762888908,-0.250744849443436,0.672426819801331,0.230144619941711,-0.191524058580399,0.388695299625397,0.405440419912338,-0.204472824931145,0.218322217464447,28_Oct_2024_16_04
17,0,0,13,49,3,26,5,0,12,13,0,0,0,0,0,0,1,1,1,3,9,13,0,0,2,0,2,0,1,0,0,-0.0292128697037696,-0.250739187002182,0.672449171543121,0.230707958340645,-0.191442042589188,0.389103651046753,0.406209021806717,-0.204286396503448,0.219002842903137,28_Oct_2024_16_04
